Level,Series ref: CPIQ,Description,Quarter,Weight,Index number
Subgroup,SE9072,Private transport supplies and services,2014Q2,8.74,1129.233512
Subgroup,SE9073,Passenger transport services,2014Q2,2.75,1073.852295
Subgroup,SE9081,Postal services,2014Q2,0.16,888.4462151
Subgroup,SE9082,Telecommunication equipment,2014Q2,0.29,1904.761905
Subgroup,SE9083,Telecommunication services,2014Q2,3.16,1095.238095
Subgroup,SE9091,Audio-visual and computing equipment,2014Q2,1.16,1389.344262
Subgroup,SE9092,Major recreational and cultural equipment,2014Q2,0.4,940.5450041
Subgroup,SE9093,Other recreational equipment and supplies,2014Q2,2.23,996.2721342
Subgroup,SE9094,Recreational and cultural services,2014Q2,2.88,951.9306541
Subgroup,SE9095,"Newspapers, books, and stationery",2014Q2,1.12,903.1791908
Subgroup,SE9096,Accommodation services,2014Q2,0.48,956.0702875
Subgroup,SE9097,Package holidays,2014Q2,1.12,1089.285714
Subgroup,SE9101,Early childhood education,2014Q2,0.44,950.3945885
Subgroup,SE9102,Primary and secondary education,2014Q2,0.67,896.1278427
Subgroup,SE9103,Tertiary and other post school education,2014Q2,0.74,918.9368771
Subgroup,SE9104,Other education,2014Q2,0.06,925.9036145
Subgroup,SE9111,Personal care,2014Q2,2.28,1019.390582
Subgroup,SE9113,Personal effects,2014Q2,0.41,958.974359
Subgroup,SE9114,Insurance,2014Q2,2.5,956.7307692
Subgroup,SE9115,Credit services,2014Q2,0.37,1056.989247
Subgroup,SE9116,Other miscellaneous services,2014Q2,1.72,864.5336964
Class,SE901101,Fruit,2014Q2,1.01,891.7360666
Class,SE901102,Vegetables,2014Q2,1.46,840.1065956
Class,SE901201,Meat and poultry,2014Q2,2.55,1028.996865
Class,SE901202,Fish and other seafood,2014Q2,0.46,938.253012
Class,SE901301,Bread and cereals,2014Q2,1.98,1073.604061
Class,SE901302,"Milk, cheese, and eggs",2014Q2,2.01,1022.342065
Class,SE901303,Oils and fats,2014Q2,0.34,944.8183042
Class,SE901304,Food additives and condiments,2014Q2,0.54,1072.512648
Class,SE901305,"Confectionery, nuts, and snacks",2014Q2,1.55,985.6
Class,SE901306,Other grocery food,2014Q2,0.62,1001.611604
Class,SE901401,"Coffee, tea, and other hot drinks",2014Q2,0.37,1024.199844
Class,SE901402,"Soft drinks, waters, and juices",2014Q2,1.6,1000
Class,SE901501,Restaurant meals,2014Q2,1.39,949.2424242
Class,SE901502,Ready-to-eat food,2014Q2,2.96,944.4444444
Class,SE902101,Beer,2014Q2,1.8,971.4506173
Class,SE902102,Wine,2014Q2,1.66,1034.749035
Class,SE902103,Spirits and liqueurs,2014Q2,1.2,973.4939759
Class,SE902200,Cigarettes and tobacco,2014Q2,2.3,729.3729373
Class,SE903102,Men's clothing,2014Q2,0.83,1005.353319
Class,SE903103,Women's clothing,2014Q2,1.78,981.2992126
Class,SE903104,Children's and infants' clothing,2014Q2,0.5,997.0645793
Class,SE903105,Clothing accessories,2014Q2,0.11,965.0565262
Class,SE903106,Knitting and sewing supplies,2014Q2,0.09,1006.363636
Class,SE903107,Clothing services,2014Q2,0.06,932.325887
Class,SE903202,Men's footwear,2014Q2,0.22,1028.811525
Class,SE903203,Women's footwear,2014Q2,0.46,1006.972112
Class,SE903204,Children's and infants' footwear,2014Q2,0.15,922.6907631
Class,SE904101,Actual rentals for housing,2014Q2,9.22,936.0189573
Class,SE904201,Purchase of new housing,2014Q2,4.2,845.3674121
Class,SE904301,Property maintenance materials,2014Q2,0.59,946.3746224
Class,SE904302,Property maintenance services,2014Q2,2.49,923.1301939
Class,SE904401,Water supply,2014Q2,0.38,932.767624
Class,SE904402,Refuse disposal and recycling,2014Q2,0.16,918.6046512
Class,SE904403,Local authority rates and payments,2014Q2,2.63,878.2412627
Class,SE904404,Other property related services,2014Q2,0.02,951.5640767
Class,SE904501,Electricity,2014Q2,4.03,965.1315789
Class,SE904502,Gas,2014Q2,0.41,962.6556017
Class,SE904503,Solid fuels,2014Q2,0.09,863.340564
Class,SE905101,Furniture and furnishings,2014Q2,1.11,969.8275862
Class,SE905102,Carpets and other floor coverings,2014Q2,0.36,998.2698962
Class,SE905200,Household textiles,2014Q2,0.41,969.844358
Class,SE905301,Major household appliances,2014Q2,0.71,996.7248908
Class,SE905302,Small electrical household appliances,2014Q2,0.11,1032.672112
Class,SE905303,Repair and hire of household appliances,2014Q2,0.06,934.1192788
Class,SE905400,"Glassware, tableware, and household utensils",2014Q2,0.35,997.002997
Class,SE905501,Major tools and equipment for the house and garden,2014Q2,0.27,992.8825623
Class,SE905502,Small tools and accessories for the house and garden,2014Q2,0.34,1000
Class,SE905601,Cleaning products and other household supplies,2014Q2,0.7,1061.571125
Class,SE905602,Other household services,2014Q2,0.24,941.0511364
Class,SE906101,Pharmaceutical products,2014Q2,0.73,995.9677419
Class,SE906102,Other medical products,2014Q2,0.04,987.2231687
Class,SE906103,Therapeutic appliances and equipment,2014Q2,0.28,987.8163074
Class,SE906201,Medical services,2014Q2,1.36,961.1280488
Class,SE906202,Dental services,2014Q2,0.84,925.9259259
Class,SE906203,Paramedical services,2014Q2,0.1,952.4886878
Class,SE906300,Hospital services,2014Q2,0.58,925.6360078
Class,SE907101,Purchase of new motor cars,2014Q2,1.48,1054.704595
Class,SE907102,Purchase of second-hand motor cars,2014Q2,1.89,979.20434
Class,SE907103,Purchase of motorcycles,2014Q2,0.07,1038.257173
Class,SE907104,Purchase of bicycles,2014Q2,0.04,1035.582822
Class,SE907201,Vehicle parts and accessories,2014Q2,0.71,963.6785162
Class,SE907202,Petrol,2014Q2,5.03,1125
Class,SE907203,Other vehicle fuels and lubricants,2014Q2,0.36,1194.303154
Class,SE907204,Vehicle servicing and repairs,2014Q2,1.24,947.9090242
Class,SE907205,Other private transport services,2014Q2,1.39,1525.53916
Class,SE907301,Rail passenger transport,2014Q2,0.1,928.6157666
Class,SE907302,Road passenger transport,2014Q2,0.43,947.009841
Class,SE907303,Domestic air transport,2014Q2,0.68,1061.538462
Class,SE907304,International air transport,2014Q2,1.45,1144.811859
Class,SE907305,Sea passenger transport,2014Q2,0.09,978.7052811
Class,SE908100,Postal services,2014Q2,0.16,888.4462151
Class,SE908200,Telecommunication equipment,2014Q2,0.29,1904.761905
Class,SE908300,Telecommunication services,2014Q2,3.16,1095.238095
Class,SE909101,Audio-visual equipment,2014Q2,0.58,1520.833333
Class,SE909102,Computing equipment,2014Q2,0.4,1379.928315
Class,SE909103,Recording media,2014Q2,0.18,1103.448276
Class,SE909200,Major recreational and cultural equipment,2014Q2,0.4,940.5450041
Class,SE909301,"Games, toys, and hobbies",2014Q2,0.57,1062.32687
Class,SE909302,"Equipment for sport, camping, and outdoor recreation",2014Q2,0.43,1004.405286
Class,SE909303,"Plants, flowers, and gardening supplies",2014Q2,0.5,983.1053902
Class,SE909304,Pet-related products,2014Q2,0.73,955.255682
Class,SE909401,Recreational and sporting services,2014Q2,1.15,949.0494297
Class,SE909402,Cultural services,2014Q2,1.48,959.6042869
Class,SE909403,Veterinary services,2014Q2,0.26,924.7910864
Class,SE909501,Books,2014Q2,0.36,918.7339607
Class,SE909502,Newspapers and magazines,2014Q2,0.5,863.8351031
Class,SE909504,Stationery and drawing materials,2014Q2,0.26,970.8661417
Class,SE909600,Accommodation services,2014Q2,0.48,956.0702875
Class,SE909700,Package holidays,2014Q2,1.12,1089.285714
Class,SE910100,Early childhood education,2014Q2,0.44,950.3945885
Class,SE910200,Primary and secondary education,2014Q2,0.67,896.1278427
Class,SE910300,Tertiary and other post school education,2014Q2,0.74,918.9368771
Class,SE910400,Other education,2014Q2,0.06,925.9036145
Class,SE911101,Hairdressing and personal grooming services,2014Q2,0.75,956.0117302
Class,SE911102,Electrical appliances for personal care,2014Q2,0.05,875.5868545
Class,SE911103,"Other appliances, articles, and products for personal care",2014Q2,1.49,1058.884298
Class,SE911301,Jewellery and watches,2014Q2,0.24,956.0371517
Class,SE911302,Other personal effects,2014Q2,0.17,962.1621622
Class,SE911401,Life insurance,2014Q2,1.02,993.733214
Class,SE911402,Dwelling insurance,2014Q2,0.41,895.1332561
Class,SE911403,Contents insurance,2014Q2,0.36,998.630137
Class,SE911404,Health insurance,2014Q2,0.22,828.1634663
Class,SE911405,Vehicle insurance,2014Q2,0.49,976.4227642
Class,SE911501,Credit services,2014Q2,0.37,1056.989247
Class,SE911601,Vocational services,2014Q2,0.28,956.1602419
Class,SE911602,Professional services,2014Q2,0.26,852.4305556
Class,SE911603,Real estate services,2014Q2,0.75,794.5736434
Class,SE911604,Other miscellaneous services not elsewhere classified,2014Q2,0.42,959.6832253
All groups,SE9A,All groups CPI,2014Q3,100,977.9771615
Group,SE901,Food,2014Q3,18.79,978.7234043
Group,SE902,Alcoholic beverages and tobacco,2014Q3,6.98,891.8918919
Group,SE903,Clothing and footwear,2014Q3,4.2,991.9839679
Group,SE904,Housing and household utilities,2014Q3,24.39,925
Group,SE905,Household contents and services,2014Q3,4.58,981.0756972
Group,SE906,Health,2014Q3,3.96,964.8048967
Group,SE907,Transport,2014Q3,14.93,1090.569561
Group,SE908,Communication,2014Q3,3.55,1106.082037
Group,SE909,Recreation and culture,2014Q3,9.42,1015.739769
Group,SE910,Education,2014Q3,1.9,918.5803758
Group,SE911,Miscellaneous goods and services,2014Q3,7.31,961.7486339
Subgroup,SE9011,Fruit and vegetables,2014Q3,2.59,903.7328094
Subgroup,SE9012,"Meat, poultry, and fish",2014Q3,2.97,1003.10559
Subgroup,SE9013,Grocery food,2014Q3,6.91,1009.630819
Subgroup,SE9014,Non-alcoholic beverages,2014Q3,1.97,1007.788162
Subgroup,SE9015,Restaurant meals and ready-to-eat food,2014Q3,4.35,948.7369985
Subgroup,SE9021,Alcoholic beverages,2014Q3,4.65,994.9622166
Subgroup,SE9022,Cigarettes and tobacco,2014Q3,2.33,738.9072241
Subgroup,SE9031,Clothing,2014Q3,3.37,990.0695134
Subgroup,SE9032,Footwear,2014Q3,0.83,994.7916667
Subgroup,SE9041,Actual rentals for housing,2014Q3,9.24,941.5481833
Subgroup,SE9042,Home ownership,2014Q3,4.24,854.9520767
Subgroup,SE9043,Property maintenance,2014Q3,3.11,936.440678
Subgroup,SE9044,Property rates and related services,2014Q3,3.28,916.9038133
Subgroup,SE9045,Household energy,2014Q3,4.53,961.5639496
Subgroup,SE9051,"Furniture, furnishings, and floor coverings",2014Q3,1.44,963.4146341
Subgroup,SE9052,Household textiles,2014Q3,0.39,923.151751
Subgroup,SE9053,Household appliances,2014Q3,0.86,982.1052632
Subgroup,SE9054,"Glassware, tableware, and household utensils",2014Q3,0.33,944.0559441
Subgroup,SE9055,Tools and equipment for house and garden,2014Q3,0.61,1000
Subgroup,SE9056,Other household supplies and services,2014Q3,0.94,1035.748792
Subgroup,SE9061,"Medical products, appliances, and equipment",2014Q3,1.05,993.1237721
Subgroup,SE9062,Out-patient services,2014Q3,2.33,958.3333333
Subgroup,SE9063,Hospital services,2014Q3,0.58,938.6823222
Subgroup,SE9071,Purchase of vehicles,2014Q3,3.44,1001.953125
Subgroup,SE9072,Private transport supplies and services,2014Q3,8.75,1133.68984
Subgroup,SE9073,Passenger transport services,2014Q3,2.75,1079.840319
Subgroup,SE9081,Postal services,2014Q3,0.17,921.6467463
Subgroup,SE9082,Telecommunication equipment,2014Q3,0.27,1761.904762
Subgroup,SE9083,Telecommunication services,2014Q3,3.11,1083.333333
Subgroup,SE9091,Audio-visual and computing equipment,2014Q3,1.13,1352.459016
Subgroup,SE9092,Major recreational and cultural equipment,2014Q3,0.4,948.8026424
Subgroup,SE9093,Other recreational equipment and supplies,2014Q3,2.2,985.0885368
Subgroup,SE9094,Recreational and cultural services,2014Q3,2.89,957.4468085
Subgroup,SE9095,"Newspapers, books, and stationery",2014Q3,1.16,939.3063584
Subgroup,SE9096,Accommodation services,2014Q3,0.48,948.8817891
Subgroup,SE9097,Package holidays,2014Q3,1.17,1132.936508
Subgroup,SE9101,Early childhood education,2014Q3,0.44,951.5219842
Subgroup,SE9102,Primary and secondary education,2014Q3,0.67,896.1278427
Subgroup,SE9103,Tertiary and other post school education,2014Q3,0.73,918.9368771
Subgroup,SE9104,Other education,2014Q3,0.05,925.9036145
Subgroup,SE9111,Personal care,2014Q3,2.29,1026.77747
Subgroup,SE9113,Personal effects,2014Q3,0.41,962.6373626
Subgroup,SE9114,Insurance,2014Q3,2.51,963.5989011
Subgroup,SE9115,Credit services,2014Q3,0.37,1051.612903
Subgroup,SE9116,Other miscellaneous services,2014Q3,1.72,869.9795779
Class,SE901101,Fruit,2014Q3,0.98,868.033312
Class,SE901102,Vegetables,2014Q3,1.61,926.715523
Class,SE901201,Meat and poultry,2014Q3,2.51,1015.673981
Class,SE901202,Fish and other seafood,2014Q3,0.46,944.2771084
Class,SE901301,Bread and cereals,2014Q3,1.91,1042.301184
Class,SE901302,"Milk, cheese, and eggs",2014Q3,1.99,1016.949153
Class,SE901303,Oils and fats,2014Q3,0.34,945.4912517
Class,SE901304,Food additives and condiments,2014Q3,0.52,1041.315346
Class,SE901305,"Confectionery, nuts, and snacks",2014Q3,1.54,982.4
Class,SE901306,Other grocery food,2014Q3,0.61,979.8549557
Class,SE901401,"Coffee, tea, and other hot drinks",2014Q3,0.36,1020.296643
Class,SE901402,"Soft drinks, waters, and juices",2014Q3,1.61,1004.676539
Class,SE901501,Restaurant meals,2014Q3,1.39,953.030303
Class,SE901502,Ready-to-eat food,2014Q3,2.96,945.9064327
Class,SE902101,Beer,2014Q3,1.81,979.1666667
Class,SE902102,Wine,2014Q3,1.64,1026.061776
Class,SE902103,Spirits and liqueurs,2014Q3,1.2,979.9196787
Class,SE902200,Cigarettes and tobacco,2014Q3,2.33,738.9072241
Class,SE903102,Men's clothing,2014Q3,0.82,1000
Class,SE903103,Women's clothing,2014Q3,1.79,993.1102362
Class,SE903104,Children's and infants' clothing,2014Q3,0.5,992.1722114
Class,SE903105,Clothing accessories,2014Q3,0.11,906.4748201
Class,SE903106,Knitting and sewing supplies,2014Q3,0.09,1007.272727
Class,SE903107,Clothing services,2014Q3,0.06,936.2680683
Class,SE903202,Men's footwear,2014Q3,0.22,1010.804322
Class,SE903203,Women's footwear,2014Q3,0.45,1000.996016
Class,SE903204,Children's and infants' footwear,2014Q3,0.16,958.8353414
Class,SE904101,Actual rentals for housing,2014Q3,9.24,941.5481833
Class,SE904201,Purchase of new housing,2014Q3,4.24,854.9520767
Class,SE904301,Property maintenance materials,2014Q3,0.59,952.4169184
Class,SE904302,Property maintenance services,2014Q3,2.51,932.8254848
Class,SE904401,Water supply,2014Q3,0.38,956.9190601
Class,SE904402,Refuse disposal and recycling,2014Q3,0.16,924.6713852
Class,SE904403,Local authority rates and payments,2014Q3,2.72,911.4994363
Class,SE904404,Other property related services,2014Q3,0.02,951.5640767
Class,SE904501,Electricity,2014Q3,4.01,963.1578947
Class,SE904502,Gas,2014Q3,0.41,962.6556017
Class,SE904503,Solid fuels,2014Q3,0.1,902.3861171
Class,SE905101,Furniture and furnishings,2014Q3,1.08,952.5862069
Class,SE905102,Carpets and other floor coverings,2014Q3,0.36,999.1349481
Class,SE905200,Household textiles,2014Q3,0.39,923.151751
Class,SE905301,Major household appliances,2014Q3,0.7,982.5327511
Class,SE905302,Small electrical household appliances,2014Q3,0.11,997.6662777
Class,SE905303,Repair and hire of household appliances,2014Q3,0.06,947.295423
Class,SE905400,"Glassware, tableware, and household utensils",2014Q3,0.33,944.0559441
Class,SE905501,Major tools and equipment for the house and garden,2014Q3,0.26,994.6619217
Class,SE905502,Small tools and accessories for the house and garden,2014Q3,0.34,1004.484305
Class,SE905601,Cleaning products and other household supplies,2014Q3,0.7,1066.878981
Class,SE905602,Other household services,2014Q3,0.24,958.8068182
Class,SE906101,Pharmaceutical products,2014Q3,0.73,997.983871
Class,SE906102,Other medical products,2014Q3,0.04,982.1124361
Class,SE906103,Therapeutic appliances and equipment,2014Q3,0.28,985.004686
Class,SE906201,Medical services,2014Q3,1.37,971.7987805
Class,SE906202,Dental services,2014Q3,0.85,934.5238095
Class,SE906203,Paramedical services,2014Q3,0.11,984.9170437
Class,SE906300,Hospital services,2014Q3,0.58,938.6823222
Class,SE907101,Purchase of new motor cars,2014Q3,1.46,1049.234136
Class,SE907102,Purchase of second-hand motor cars,2014Q3,1.86,968.3544304
Class,SE907103,Purchase of motorcycles,2014Q3,0.07,1030.818278
Class,SE907104,Purchase of bicycles,2014Q3,0.04,949.6932515
Class,SE907201,Vehicle parts and accessories,2014Q3,0.71,962.9057187
Class,SE907202,Petrol,2014Q3,5.07,1135.714286
Class,SE907203,Other vehicle fuels and lubricants,2014Q3,0.36,1193.28586
Class,SE907204,Vehicle servicing and repairs,2014Q3,1.25,954.5121056
Class,SE907205,Other private transport services,2014Q3,1.36,1500.567537
Class,SE907301,Rail passenger transport,2014Q3,0.1,930.477964
Class,SE907302,Road passenger transport,2014Q3,0.43,949.2808478
Class,SE907303,Domestic air transport,2014Q3,0.67,1050
Class,SE907304,International air transport,2014Q3,1.46,1160.775371
Class,SE907305,Sea passenger transport,2014Q3,0.09,981.2606474
Class,SE908100,Postal services,2014Q3,0.17,921.6467463
Class,SE908200,Telecommunication equipment,2014Q3,0.27,1761.904762
Class,SE908300,Telecommunication services,2014Q3,3.11,1083.333333
Class,SE909101,Audio-visual equipment,2014Q3,0.56,1479.166667
Class,SE909102,Computing equipment,2014Q3,0.38,1311.827957
Class,SE909103,Recording media,2014Q3,0.18,1129.310345
Class,SE909200,Major recreational and cultural equipment,2014Q3,0.4,948.8026424
Class,SE909301,"Games, toys, and hobbies",2014Q3,0.56,1049.861496
Class,SE909302,"Equipment for sport, camping, and outdoor recreation",2014Q3,0.42,991.1894273
Class,SE909303,"Plants, flowers, and gardening supplies",2014Q3,0.5,984.7144006
Class,SE909304,Pet-related products,2014Q3,0.71,938.210227
Class,SE909401,Recreational and sporting services,2014Q3,1.16,956.6539924
Class,SE909402,Cultural services,2014Q3,1.48,962.0774938
Class,SE909403,Veterinary services,2014Q3,0.26,931.7548747
Class,SE909501,Books,2014Q3,0.4,1019.674936
Class,SE909502,Newspapers and magazines,2014Q3,0.51,871.9550281
Class,SE909504,Stationery and drawing materials,2014Q3,0.26,970.0787402
Class,SE909600,Accommodation services,2014Q3,0.48,948.8817891
Class,SE909700,Package holidays,2014Q3,1.17,1132.936508
Class,SE910100,Early childhood education,2014Q3,0.44,951.5219842
Class,SE910200,Primary and secondary education,2014Q3,0.67,896.1278427
